x01_signal_a,x02_signal_b,x03_signal_c,x04_factor_a,x05_factor_b,x06_factor_c,x07_load,x08_complexity,x09_regularization,x10_interaction_base,target_y
0.85769042,0.57398359,0.22323721,0.35580062,-0.24009427,0.52605489,0.32184580,1.00000000,0.00607020,0.59578820,2.83364225
-0.93523451,0.20477733,0.92103822,1.87012674,0.18785546,2.81006338,0.17173647,0.30000000,0.01872292,-0.49068425,0.66049965
0.34004914,0.45857189,0.33574947,-1.95441752,-0.34152829,0.62905285,0.29288161,0.10000000,0.00591390,-0.01395747,1.14387530
0.76910400,-0.01383601,0.37871257,0.18409587,0.73475373,2.59215216,0.49744296,0.10000000,0.00388881,0.54859270,4.64168171
-0.85159920,-0.65978959,0.37545788,0.92794034,1.78850134,1.64113878,0.33771493,0.30000000,0.01639212,-0.28350429,0.38238213
-0.33781084,0.94879684,0.40927987,0.21644973,0.89009193,1.98179368,0.21966845,0.80000000,0.00202852,-0.64962891,-0.56192122
-0.41090110,0.32404045,0.60021553,-1.20130080,0.64832513,0.07720708,0.26446056,0.50000000,0.03713241,-0.62663120,-2.47574333
-0.46999121,0.28373277,0.38752712,-0.51591790,-0.37796840,0.13385077,0.16774633,0.30000000,0.03194996,-0.34320807,-1.10715366
-0.31241723,0.08289801,0.97070554,0.35890577,-0.29414160,1.66080572,0.53841983,0.80000000,0.01397747,-0.21149958,0.25005696
-0.21039127,0.70787964,0.03472849,0.28487974,-1.03568562,2.94826429,0.13456104,0.30000000,0.08796902,-0.42586363,-0.25396949
-0.15325020,0.97655987,0.43539325,1.98907691,-0.38780139,1.88167864,0.78634308,0.70000000,0.01270891,-0.39233563,-2.24210856
0.83432382,-0.97527241,0.70041212,0.35030435,0.07730700,0.44892696,0.48761817,0.50000000,0.05431885,0.83322865,1.43148592
-0.47172674,0.30957534,0.57202324,-0.10781354,-1.12206709,0.51659918,0.19849235,0.70000000,0.06013792,-0.45017197,-0.55185787
0.49149964,0.84166997,0.89703136,-1.91906845,0.27930764,0.84103996,0.45101173,0.30000000,0.00398989,-0.13473549,-1.33520327
-0.35826337,0.45759883,0.60497913,-1.64285260,-1.37871599,1.32514979,0.31424153,0.30000000,0.00135280,-0.42864776,1.73067416
0.56103286,0.04857243,0.56867230,-1.30505058,0.37910277,0.17288255,0.25582680,0.70000000,0.01865605,0.26045420,1.42526889
-0.25506648,0.18808719,0.17758369,1.48192309,0.13994364,1.76064075,0.12059666,0.20000000,0.00371654,-0.28241776,0.48892493
0.14451612,0.92983522,0.85711119,0.58951957,-0.27796927,1.22852159,0.01909366,1.00000000,0.03996958,-0.37060024,-0.40554553
0.88600994,0.42548098,0.70936820,-0.89848577,1.08052744,2.68644893,0.15701607,1.00000000,0.00160186,0.18504303,4.13085488
0.68656790,-0.25154047,0.64734212,0.43620042,-0.11476254,0.19151116,0.47205007,0.40000000,0.06300487,0.56731611,2.29596475
0.20006660,0.32106065,0.68075575,0.88513279,-1.35410030,1.96620171,0.49910342,1.00000000,0.04285775,-0.11319936,0.59869956
0.37263622,0.27662718,0.47573520,1.76267182,-0.42592572,0.50995999,0.43853602,0.50000000,0.02820806,0.19166122,-0.00738720
0.89384676,0.79918232,0.65443464,-1.11098595,-0.64023903,0.66998378,0.48862528,1.00000000,0.01447525,0.11812146,1.84834636
-0.61091239,-0.76036813,0.68069776,0.11935402,-1.38330145,0.45233535,0.19925778,0.40000000,0.03329558,0.06366659,-1.55825550
-0.02084582,0.52713833,0.08804134,0.45791895,1.18639199,1.90046262,0.27215118,0.40000000,0.02892798,0.01745855,1.28446525
0.51369548,0.06206757,0.01791613,-1.98350466,-0.05893057,2.63095541,0.20148294,0.20000000,0.04443116,0.19789270,2.76095428
0.45566382,0.19273984,0.33783515,1.55189618,0.63304883,2.98641723,0.24986098,0.70000000,0.00109207,0.25211821,6.12110498
-0.57761954,-0.95617346,0.50463355,-1.50735207,-0.34304868,1.12557730,0.32061991,0.10000000,0.02108336,-0.17048067,-2.10515497
0.37949950,-0.16644887,0.38025376,0.18912954,-0.13131822,1.42318901,0.11090071,0.20000000,0.02113323,0.27378550,2.95720845
-0.72567295,0.66130544,0.10491424,0.87506490,0.29075268,0.31879112,0.20131824,0.40000000,0.00519809,-0.66012360,-2.50520945
0.09627753,0.82071325,0.68820392,-0.07734423,0.25406471,0.70351580,0.10784142,0.90000000,0.00141285,-0.31352701,-0.35627455
0.28867358,-0.08649753,0.97729095,-0.94349991,1.39342793,2.62242135,0.54676801,0.10000000,0.00104555,0.27583245,1.29305586
-0.34267835,0.78905523,0.95508916,-0.92676241,0.88231945,2.19920384,0.36981278,0.80000000,0.00349676,-0.69746554,-1.79597430
0.59979819,0.29769297,0.79690956,-1.54777377,-0.09228851,2.82740096,0.11934722,0.80000000,0.00230421,0.20144524,4.57207204
-0.94236754,0.36892827,0.83853648,1.89377832,0.51697782,0.39196599,0.31486002,0.90000000,0.03428131,-0.85021603,-2.02315877
0.95579112,0.33968872,0.33830064,0.09241270,-0.10936421,1.98513979,0.14178234,0.90000000,0.06083083,0.38647756,4.64397668
0.86874284,0.01113514,0.46928894,-0.01666028,-0.07976391,0.49621162,0.48928129,0.90000000,0.00278877,0.44103891,3.25615646
-0.53000000,-0.08181081,0.80126129,-0.20760566,0.54061096,0.35612056,0.45025866,0.90000000,0.01253711,-0.38769020,-1.09868986
0.92634250,0.27507624,0.89011090,0.24933029,-1.25906813,1.96378795,0.17722418,0.80000000,0.00461259,0.46351506,3.82690008
0.43331614,-0.27341091,0.45253246,-1.61025191,-0.02873615,1.06541694,0.33990678,0.20000000,0.00123469,0.36266361,1.91692324
0.43371223,0.44311819,0.10696151,0.44340706,0.37765148,0.56263020,0.20994419,0.70000000,0.00123880,-0.03701400,1.27151812
-0.75356162,0.78350871,0.45738788,0.35726467,-2.06080401,0.01301288,0.44186972,0.90000000,0.03648909,-0.77369514,-3.57582676
-0.65269946,0.63048831,0.10355396,0.63008724,-0.65652017,1.81848232,0.22492767,0.40000000,0.00352526,-0.33357721,-1.67330580
-0.09430859,-0.73325634,0.41274547,0.80005714,-0.00666397,2.10448293,0.64460696,0.50000000,0.02361688,0.13559094,0.62162973
0.42079289,0.95035899,0.17781270,0.16996591,-0.20282510,1.91063230,0.38182130,0.70000000,0.02230935,-0.01115991,0.63911735
0.75495447,-0.15522726,0.01277052,-1.57411814,-0.19356594,0.16981432,0.28663406,0.50000000,0.00255860,0.54203190,2.08367780
-0.09481099,0.23221767,0.67552601,0.24753993,-0.19290219,0.67292216,0.35875999,0.50000000,0.02431488,-0.03721412,0.60306935
-0.16686753,0.57622306,0.68514876,1.86333285,1.24531062,0.60926167,0.56257646,0.60000000,0.03237542,-0.26494263,1.24574983
0.55229349,0.92857965,0.29417772,-1.29029641,-0.31412837,2.04797656,0.14389196,0.70000000,0.00361597,-0.04640736,1.94314419
0.69202839,-0.98870973,0.46633134,1.74997780,1.78062867,1.79064100,0.31707152,1.00000000,0.01259854,0.87917282,6.21313886
0.05079013,0.91397544,0.52060629,1.14503296,0.55468856,0.47811148,0.35221147,0.60000000,0.00459339,-0.41461609,-0.25454388
0.23656120,-0.05028562,0.56133468,1.00853503,-0.23353889,1.03802187,0.37278873,0.70000000,0.06789923,0.11427837,1.43456344
0.08047463,-0.43434201,0.91133593,1.28843626,-0.26765510,1.12487413,0.71538262,0.40000000,0.00437145,0.26886728,-0.26849194
0.94325754,0.54663704,0.53320582,0.50773230,0.27500065,0.63952540,0.49597493,0.70000000,0.01963913,0.51129705,3.33511276
-0.69249085,-0.08154953,0.33171538,-1.64991641,-0.49011072,0.16280421,0.44095776,0.50000000,0.00653530,-0.49933160,-0.63517292
-0.36719151,-0.22099627,0.11830576,-1.97640429,-0.05367429,2.23785309,0.07740793,0.50000000,0.03747864,-0.17453748,0.78429866
0.53054848,-0.12464770,0.39511326,0.64289266,0.32275055,1.42196303,0.33377273,0.90000000,0.00389007,0.30097098,3.49053978
0.77395624,0.93073079,0.86713897,0.59176243,0.11553401,2.62430078,0.30773834,0.40000000,0.03137568,0.08732777,1.88080269
-0.17469101,0.29186301,0.51255269,-1.35618257,-0.41832759,0.66236391,0.08544377,0.90000000,0.00836624,-0.31620648,0.92509917
-0.86527449,-0.80359520,0.72558926,-0.05123836,-0.20385630,1.96641894,0.10730693,0.50000000,0.02437341,-0.14280228,-0.61384070
0.61539953,0.91731784,0.16863951,-0.74714088,0.84629294,2.35698034,0.48180058,0.60000000,0.05698646,-0.10774100,0.58315151
-0.38905641,0.10334365,0.17577016,0.42651066,0.86304973,0.42000501,0.30227245,1.00000000,0.01438141,-0.47377232,0.05132965
-0.92668738,-0.47876736,0.89398593,0.15870847,-0.54933649,1.96172442,0.06749549,0.50000000,0.00185252,-0.41678886,-0.72629718
-0.27226888,-0.97881663,0.23888080,1.85600107,1.20670457,2.27161821,0.11389337,0.30000000,0.02963737,0.20743720,2.33543196
-0.56236177,-0.02471570,0.06286116,-0.52225926,0.07803535,0.12842532,0.18204575,0.80000000,0.05795674,-0.15942372,-1.51770133
-0.79354997,0.93688280,0.63356698,-0.90601874,-0.05344180,1.71048046,0.20994491,0.20000000,0.01079756,-1.00844599,-3.25831440
0.03274356,-0.29420398,0.86771942,-0.05255375,1.22325832,1.44633027,0.48398412,0.20000000,0.01069258,0.12415504,0.96383374
-0.68528529,0.20404055,0.81695508,0.64443857,-0.61563569,0.34001609,0.35066426,0.70000000,0.00110890,-0.43787153,-1.48415724
-0.67774172,0.25908085,0.03919087,0.28907720,0.27965626,0.16773601,0.16649381,0.50000000,0.07843461,-0.47612705,-1.91833346
-0.05717309,-0.03666320,0.21936381,-0.35693259,0.66014790,2.30247034,0.47706292,0.80000000,0.01559792,0.10429950,2.44689116
-0.73557360,-0.96687475,0.52271134,1.63735689,0.32691383,2.05310349,0.62159570,1.00000000,0.00119694,-0.02461082,-0.79334598
-0.76496719,-0.03551813,0.13032884,0.41389860,0.79830962,2.32461127,0.40516949,0.90000000,0.00720962,-0.67085992,0.36246466
0.53734334,-0.29896437,0.80462104,1.63143551,-0.34629161,2.51157154,0.40590982,0.20000000,0.00368581,0.52992820,2.72364864
-0.62195797,0.41829767,0.78942248,0.31194858,0.07096967,1.96363836,0.43245323,1.00000000,0.00321563,-0.53076699,0.08459061
-0.26871181,-0.44887891,0.68060571,1.01988760,-0.66358607,1.23968447,0.50109229,0.50000000,0.09484546,-0.16453944,-1.47283225
-0.20374050,-0.72386296,0.86383053,-1.52365694,0.17729474,2.84773554,0.06805898,1.00000000,0.02478077,0.37541038,2.03640726
0.92914050,-0.98941873,0.09108858,-1.41868626,-0.45625276,2.77758536,0.34346076,0.10000000,0.02811832,1.06333713,3.84505277
0.31235046,-0.42706153,0.96352982,-1.77014786,0.07340067,1.48310513,0.04495512,0.90000000,0.01075542,0.28455616,1.64599113
-0.92787773,-0.52148675,0.00028727,-1.37022096,0.48432004,2.99045143,0.48881604,0.90000000,0.00107333,-0.42545999,-1.13189680
0.09918531,0.45227742,0.55911387,0.33172966,-0.84556572,0.67888654,0.13125302,0.60000000,0.07834854,0.05912802,0.82994719
0.75222609,0.62629470,0.57489388,0.77676745,-1.89483998,2.89816637,0.24062594,0.80000000,0.02307753,0.39092923,2.48870957
-0.03605968,-0.48436047,0.38267325,1.15462407,0.23006043,2.40048418,0.23717001,0.50000000,0.00313701,0.35540232,2.75076268
0.64214938,-0.84794236,0.93139624,-0.09377818,0.66054138,1.06061378,0.22071439,1.00000000,0.00515294,0.73543245,1.83589903
-0.84302485,0.91155937,0.49266486,-1.97350530,1.25538049,2.54403179,0.12497796,1.00000000,0.05464339,-1.10673122,-5.12738138
0.83201366,-0.43946675,0.22209278,0.30666075,0.13323936,0.16244451,0.45685200,0.70000000,0.05257754,0.69649033,2.36850528
-0.75926364,0.03641028,0.31565127,-1.96632558,-0.35870134,0.30224348,0.31974889,0.50000000,0.00876377,-0.57426582,-0.78692272
-0.00245997,-0.57893504,0.70071263,-0.51076149,-0.49807415,2.56297826,0.30315277,0.40000000,0.04249926,0.19058887,2.43110139
0.11068009,0.71261748,0.19606321,1.20014983,-0.06513099,0.02922687,0.14097219,0.90000000,0.02761345,-0.35410783,-0.53210643
0.12427690,0.13566904,0.39840190,0.76217270,-0.65914311,0.18010913,0.43981807,0.60000000,0.00330779,-0.07760345,0.54817015
0.62003176,-0.31171945,0.41176090,-0.59563804,-0.46719835,1.73056127,0.42171487,0.80000000,0.06015405,0.34878016,3.55204759
0.26342438,-0.71030332,0.16757554,1.23086858,0.44676599,1.01216493,0.48549147,0.60000000,0.02023141,0.40191108,0.89539109
-0.20908935,0.77538361,0.78097404,1.75507934,-0.01283326,1.35086597,0.23249411,0.50000000,0.07601069,-0.58117767,-1.96594011
-0.66617907,-0.79398137,0.06379240,1.51476391,-0.31127407,1.64530123,0.06564906,0.70000000,0.00415663,-0.08050983,-1.89408581
0.25296137,-0.73744578,0.83851778,-1.88571483,-0.82050064,0.97560395,0.26393174,0.80000000,0.00186307,0.24291073,2.44839124
0.18166185,-0.08691316,0.74891160,1.50917484,-0.31677066,1.30493211,0.45600409,0.50000000,0.00538973,0.13747645,0.76381663
-0.99981531,0.63075958,0.84794649,-0.62446033,-0.10146416,2.76626519,0.03460858,0.10000000,0.01248603,-0.84921015,-0.60601121
-0.12578727,-0.50020776,0.71493798,0.58396320,1.53273966,2.48528057,0.13994258,1.00000000,0.04122398,0.08539634,3.15200707
0.48585378,0.61761730,0.41290388,1.41392809,0.27259197,1.91067813,0.30868118,0.10000000,0.00201511,0.13488336,2.14759503
0.94466521,-0.43577092,0.12503920,-0.24633346,-0.03201075,0.02461227,0.11010742,0.60000000,0.00845997,0.76875852,2.56115017
0.68709260,0.90328808,0.05603834,1.10261164,0.81247939,0.57657688,0.41300321,0.80000000,0.00312122,0.10958936,1.17274113
0.47064556,-0.81207939,0.66600788,-1.16621147,-0.01830417,1.16736888,0.09651635,0.20000000,0.00321089,0.55573231,1.17873747
0.77503915,0.72731533,0.21778825,-1.54828616,-0.47557597,0.50208107,0.39404391,0.80000000,0.02381294,0.09529384,1.76924239
-0.50255549,-0.00016159,0.68594464,-0.64631161,1.13569296,2.90895512,0.21277191,0.80000000,0.00291977,-0.09132704,1.99369103
0.51339505,0.61105075,0.43871890,-1.22813880,-0.28063714,0.40419652,0.20765300,0.30000000,0.01222478,-0.04125790,0.81684028
0.73532368,0.19735989,0.86056086,-1.35862636,0.80465475,1.59341229,0.25177124,0.90000000,0.00572911,0.37144339,1.82056012
0.71365858,0.55203314,0.23878656,0.88401425,-0.54242845,1.16247252,0.28302035,0.60000000,0.00660099,0.08216756,1.41265336
0.31778206,-0.91244547,0.93779954,-1.28544480,0.32369730,0.09382126,0.26845351,0.70000000,0.02069391,0.37154739,-1.35564936
-0.48812294,-0.26729196,0.60595362,-1.71650416,0.49563976,1.47421650,0.33882000,0.10000000,0.04439008,-0.22082120,-1.65523221
-0.85922374,-0.39219090,0.94460348,1.84234698,0.22934789,0.29135775,0.53205538,0.40000000,0.01380560,-0.21349752,-2.44438180
0.11628321,0.49221675,0.76628342,0.30625464,-0.56911680,1.28122497,0.09745281,0.30000000,0.01168964,-0.29334761,0.42647162
0.80496994,0.10016268,0.99685031,1.37941606,-1.09410760,1.23702988,0.41217344,0.90000000,0.00267828,0.46991032,0.52406257
-0.49182175,0.92330355,0.44749979,-0.41163775,-0.33852320,1.78728848,0.35523821,0.40000000,0.00268934,-1.00308053,-1.92560025
0.88669581,0.64467492,0.91911208,0.04508595,1.26192718,1.71200462,0.33251898,0.50000000,0.00542208,0.19813188,2.53089289
0.62214847,-0.81618976,0.39979825,1.67152721,-0.12662235,2.37871258,0.11046186,0.20000000,0.01550467,0.50826741,2.56146898
0.15256739,-0.84304521,0.05592271,1.08360601,1.23160463,1.04379062,0.33642993,0.40000000,0.03128652,0.59010773,1.09384737
0.26777421,0.26438724,0.05412795,0.09753341,-0.43543185,0.98049488,0.33742680,0.80000000,0.03203911,0.19527201,1.29818270
-0.13612866,0.57273660,0.14801240,-0.65532729,-0.15830847,1.42756396,0.51197140,0.70000000,0.03528989,-0.26666503,-0.25344378
0.11859235,-0.02427780,0.65224844,-1.21560280,-0.97349248,0.73873752,0.10440163,0.20000000,0.00167903,-0.04950534,2.00468717
-0.61902052,-0.31095018,0.65540986,1.07872517,0.39411818,0.50776579,0.14901252,0.80000000,0.00122958,-0.21376412,0.11837979
-0.25235842,0.51546757,0.85276415,-1.55051304,1.83788443,2.78018909,0.83196058,0.20000000,0.00407602,-0.25925323,-2.90829310
0.48002597,-0.57624937,0.54642421,1.00142060,0.12934627,1.64640016,0.28888018,0.70000000,0.01465581,0.50001701,2.75560851
-0.65936071,-0.43197292,0.78918849,0.47185911,1.10244236,0.02500253,0.14660081,0.20000000,0.00109183,-0.16552947,-0.57759485
-0.53766276,-0.23859759,0.97661194,-1.60158515,-0.85714099,0.94636791,0.15305452,0.10000000,0.00120089,-0.13677376,0.11520431
-0.02013431,0.48878144,0.01837223,0.73724542,-0.41733040,2.98798323,0.08854273,0.10000000,0.07731672,-0.12728501,0.88834787
-0.31642769,-0.21430681,0.13726068,0.91955866,-0.17978635,1.56215353,0.32131902,1.00000000,0.00202068,0.15455050,0.75837091
-0.34143052,0.08446750,0.20675727,-1.44569389,-1.38734539,2.58776298,0.19580691,0.30000000,0.02053352,-0.29396784,3.52741114
-0.86437192,0.06592309,0.71944051,-1.26345914,-0.18594259,2.51856753,0.15272173,0.50000000,0.00201333,-0.52076312,0.82173331
-0.94760356,0.97191119,0.61694651,0.42241805,-0.82003304,0.69273713,0.39955585,0.30000000,0.00243512,-1.06219848,-4.43105285
-0.96997148,-0.46028259,0.41304402,0.96946665,0.27364178,2.96473025,0.48167147,0.60000000,0.05414393,-0.30144278,0.28197795
0.55242944,0.21585992,0.82432851,0.88080365,-1.48944322,1.71580335,0.46670181,0.10000000,0.05695867,0.42033077,0.56805457
0.96766129,-0.92149676,0.38739785,1.06063949,0.99364349,2.88777693,0.08074511,0.50000000,0.00836940,0.80305625,5.67908257
-0.89090667,0.03393930,0.14223962,1.31957402,-1.22267804,0.33951476,0.38553847,0.70000000,0.00443529,-0.49068487,-3.72485948
0.79323501,0.79158981,0.88254845,-1.63928135,0.13713151,0.97222434,0.49510956,0.20000000,0.00169173,0.05106096,-0.11745538
0.04763461,-0.23182525,0.79106659,0.04666581,0.74191388,1.14182103,0.42258880,0.30000000,0.00210983,0.08496115,1.25849953
-0.89737902,-0.38387559,0.73016175,1.84386445,1.08032284,0.86634161,0.14357949,0.10000000,0.01644250,-0.46871412,0.00270485
0.31894124,-0.09252303,0.44187536,0.40486627,1.65305973,0.83433881,0.45859894,0.10000000,0.02025600,0.23862037,2.73953211
0.33399309,0.67602887,0.29844155,1.68153879,0.35877922,0.14709409,0.20602048,1.00000000,0.01394971,-0.35893658,0.56408431
0.49866962,-0.27962270,0.03584004,1.07404793,-0.75436248,2.46079423,0.65326340,0.20000000,0.02450411,0.64085024,1.61024373
0.04929242,0.39165899,0.61205374,-1.56279106,0.96749307,2.18918556,0.35669149,0.50000000,0.00714673,-0.07344056,-0.13951093
0.15028538,0.24648829,0.92710537,0.45715992,-1.29276090,1.49322334,0.57712833,0.40000000,0.00100731,-0.00403336,0.45045781
-0.76414855,0.69613958,0.79956435,1.99594803,0.16833734,1.24212342,0.29824749,0.20000000,0.00412615,-0.84302909,-2.75555932
-0.98773748,0.37167158,0.34136159,0.89758657,-0.14507826,0.52688726,0.17312855,0.10000000,0.01955710,-0.76073940,-2.73694811
0.78411665,0.07393509,0.33510965,1.13595613,0.13037025,1.24185920,0.49471410,0.60000000,0.01289301,0.59730750,3.45973072
-0.33656141,0.83237290,0.79578280,-1.73514783,0.90678012,1.01745725,0.33794451,0.30000000,0.01550186,-0.34938379,-3.89773700
0.41053237,-0.37100120,0.03162822,-0.34452173,-1.00368885,1.49116330,0.21240018,0.10000000,0.03594022,0.50590463,2.18059083
-0.95013045,-0.03467362,0.50005431,-1.23915329,1.15238205,1.57088388,0.69342513,0.80000000,0.00595904,-0.64615723,-2.94132883
-0.37803736,-0.91194007,0.84812402,1.48750037,-0.29808357,0.99986926,0.73621878,0.40000000,0.00438289,0.17206541,-2.67180598
-0.36170042,-0.11776875,0.11765084,-1.40271711,-0.02075750,1.86883489,0.33672344,0.30000000,0.07701151,-0.14910205,-0.22536608
-0.65745005,-0.37724488,0.89224310,0.16230841,-0.98563033,0.15217855,0.12290088,0.20000000,0.00712741,-0.17383761,-1.60179862
0.18551245,0.67234881,0.69936550,0.46526135,-0.56411245,2.13869605,0.38714374,0.80000000,0.00156504,0.04686679,1.46338045
0.53298699,-0.05890825,0.94744827,-1.42511326,1.06861029,2.68710258,0.26345119,0.60000000,0.03780571,0.44083826,1.92708565
-0.93947174,-0.04933128,0.35144082,-0.15503327,0.65270646,1.81332069,0.07397462,0.60000000,0.01295089,-0.36371602,0.33900063
-0.07805029,0.18107191,0.23857529,-1.02523576,0.29246984,0.47706087,0.37476725,0.70000000,0.03703633,-0.31322444,-0.82513068
0.08905376,-0.52769136,0.66261226,-1.68842239,0.94828448,1.45989092,0.31545511,0.30000000,0.00413115,0.19851446,-1.13094891
0.37101736,0.19281083,0.81986573,-0.69036703,0.60281873,1.93496735,0.13218404,0.10000000,0.03267047,0.07547615,1.75984688
-0.41699349,0.23114433,0.44715977,-1.17735327,0.48474615,2.38303998,0.21842527,1.00000000,0.00103810,-0.41318274,1.18402427
-0.74488861,-0.41163067,0.36922289,0.19554055,-0.06937535,0.15938193,0.44399339,0.10000000,0.00295449,-0.31781285,-1.98785510
-0.36374538,-0.23442077,0.38156505,0.18047515,-0.47448907,0.56468051,0.36204984,0.10000000,0.00194085,-0.24060291,-0.37569652
0.94995005,-0.72844851,0.13722027,1.22376646,-0.77553404,2.58045829,0.17835735,0.40000000,0.00235278,0.73654929,2.61098020
0.69360777,-0.52650007,0.50172880,-0.35664875,-0.73306542,2.93470035,0.48209575,0.20000000,0.00192387,0.59394275,5.06892911
0.96733676,0.55773963,0.46493633,-1.68706159,-2.27759634,2.66974643,0.06819892,0.20000000,0.02334254,0.20409054,8.63599524
0.22607823,0.80717055,0.53503326,-1.95686640,-1.66784248,1.72189590,0.31286716,1.00000000,0.03153919,-0.11289009,4.46846718
